term,estimate,std_error,conf_low,conf_high,seed,true_value,index
beta_0,-5.737187720520632,0.3705836782992228,-6.4635183832454866,-5.010857057795778,20194818,-5,3801
beta_logHI,2.1820249337620963,0.11642745686777847,1.95383131148966,2.4102185560345326,20194818,2,3801
beta_logNI,1.0918825055324086,0.06326321612271125,0.9678888803857209,1.2158761306790964,20194818,1,3801
lambda,0.4984478579217127,0.011593318325082508,0.4757253715432428,0.5211703443001826,20194819,0.5,3802
beta_0,-5.147359953567062,0.34171719836740194,-5.817113355265099,-4.477606551869026,20194819,-5,3802
beta_logHI,2.021600172028786,0.10718149004339039,1.8115283117344028,2.2316720323231696,20194819,2,3802
beta_logNI,1.0038319956590698,0.057810179038195915,0.8905261268043935,1.1171378645137462,20194819,1,3802
lambda,0.49056002367863966,0.01139507086055843,0.46822609519066327,0.512893952166616,20194820,0.5,3803
beta_0,-5.10926584226169,0.3374718360917535,-5.770698486798132,-4.447833197725249,20194820,-5,3803
beta_logHI,2.055044292007104,0.10910418784975205,1.8412040132590974,2.2688845707551106,20194820,2,3803
beta_logNI,0.9788899203914998,0.055923015563547805,0.8692828239800732,1.0884970168029264,20194820,1,3803
lambda,0.48957828174483264,0.010653487184943689,0.468697830552584,0.5104587329370813,20194821,0.5,3804
beta_0,-5.5963565953289836,0.34315683783901774,-6.26893163854211,-4.923781552115857,20194821,-5,3804
beta_logHI,2.173941571222398,0.10807328765194664,1.9621218197337453,2.385761322711051,20194821,2,3804
beta_logNI,1.1313306932234761,0.06359729508227638,1.0066822853480482,1.255979101098904,20194821,1,3804
lambda,0.501561216912388,0.011354088930920192,0.47930761153051954,0.5238148222942565,20194822,0.5,3805
beta_0,-4.778462557544874,0.30552289025941354,-5.3772764189059075,-4.17964869618384,20194822,-5,3805
beta_logHI,1.9202912419667755,0.09544166166435306,1.7332290224799864,2.1073534614535645,20194822,2,3805
beta_logNI,0.9645571068216336,0.055148132334160486,0.8564687536320303,1.072645460011237,20194822,1,3805
lambda,0.49215754435188913,0.010861991655548117,0.47086843190664024,0.5134466567971381,20194823,0.5,3806
beta_0,-5.323807792613009,0.32659812532495885,-5.963928355668227,-4.683687229557791,20194823,-5,3806
beta_logHI,2.087935816428366,0.10299514432157587,1.8860690429755724,2.28980258988116,20194823,2,3806
beta_logNI,1.054520119533993,0.05860997353236561,0.9396466822757107,1.1693935567922755,20194823,1,3806
lambda,0.5069328677965605,0.01151016394256323,0.48437336101298506,0.529492374580136,20194824,0.5,3807
beta_0,-4.970142593852277,0.3085994047256634,-5.574986312765077,-4.3652988749394765,20194824,-5,3807
beta_logHI,1.9897176425754222,0.09772265493750498,1.7981847584242772,2.181250526726567,20194824,2,3807
beta_logNI,1.0398315805670852,0.05680203386379096,0.9285016399454304,1.15116152118874,20194824,1,3807
lambda,0.5057690594990573,0.011230073644003077,0.48375851961307875,0.5277795993850358,20194825,0.5,3808
beta_0,-4.950287016711494,0.314076826616905,-5.565866285259259,-4.334707748163729,20194825,-5,3808
beta_logHI,1.9625455399037528,0.09739610898624654,1.7716526740563716,2.153438405751134,20194825,2,3808
beta_logNI,0.974992917006711,0.05577470574285054,0.8656765025024047,1.0843093315110173,20194825,1,3808
lambda,0.5082763330791247,0.011914276958312956,0.48492477933899586,0.5316278868192534,20194826,0.5,3809
beta_0,-4.639779710477832,0.31156053230689557,-5.250427132803475,-4.029132288152189,20194826,-5,3809
beta_logHI,1.920546912950773,0.09666273134653194,1.7310914408642997,2.1100023850372467,20194826,2,3809
beta_logNI,0.9356742702363751,0.05656120143913515,0.8248163524933552,1.046532187979395,20194826,1,3809
lambda,0.5138936320413914,0.01223003049833241,0.4899232127348334,0.5378640513479493,20194827,0.5,3810
beta_0,-4.446668626514376,0.28708433051374616,-5.009343574847112,-3.883993678181641,20194827,-5,3810
beta_logHI,1.8383563801744969,0.09177934301191101,1.6584721733464034,2.01824058700259,20194827,2,3810
beta_logNI,0.9156497887946684,0.04900552534288767,0.8196007240791437,1.0116988535101932,20194827,1,3810
lambda,0.5053213727071808,0.01146118830394008,0.48285785641142653,0.5277848890029351,20194828,0.5,3811
beta_0,-4.8967140404342855,0.3050369132378975,-5.4945754043358335,-4.2988526765327375,20194828,-5,3811
beta_logHI,1.9728866400071645,0.09703089494451546,1.7827095805282247,2.1630636994861043,20194828,2,3811
beta_logNI,0.988509107639097,0.054188584622665556,0.8823014334054716,1.0947167818727226,20194828,1,3811
lambda,0.5073980006775118,0.011797725552762863,0.48427488349460873,0.530521117860415,20194829,0.5,3812
beta_0,-4.918236938109771,0.3304188274547675,-5.56584593973507,-4.2706279364844715,20194829,-5,3812
beta_logHI,2.0280690107919237,0.10678026457055899,1.8187835379739699,2.2373544836098778,20194829,2,3812
beta_logNI,0.9707964760604916,0.05661457854299912,0.8598339411162992,1.081759011004684,20194829,1,3812
lambda,0.5112691390984034,0.011949668216966323,0.4878482197659465,0.5346900584308604,20194830,0.5,3813
beta_0,-4.512941498218326,0.28418036236447514,-5.069924773566239,-3.9559582228704127,20194830,-5,3813
beta_logHI,1.8360874128169988,0.08847079591278005,1.6626878391443565,2.009486986489641,20194830,2,3813
beta_logNI,0.9682288912690163,0.05291409428687902,0.8645191721921769,1.071938610345856,20194830,1,3813
lambda,0.5058661494479988,0.011513497793654282,0.483300108436355,0.5284321904596425,20194831,0.5,3814
beta_0,-4.652372737908528,0.2956436750600774,-5.231823693283342,-4.072921782533713,20194831,-5,3814
beta_logHI,1.9006858880964472,0.0943903181733029,1.715684263987497,2.0856875122053973,20194831,2,3814
beta_logNI,0.9502866794820309,0.052321442252228935,0.84773853704847,1.0528348219155919,20194831,1,3814
lambda,0.5056851594890314,0.011622850665462457,0.4829047907870376,0.5284655281910252,20194832,0.5,3815
beta_0,-4.5873440340243405,0.2900357811595216,-5.155803719324943,-4.018884348723738,20194832,-5,3815
beta_logHI,1.9094758303951882,0.09269492588382276,1.727797114113286,2.09115454667709,20194832,2,3815
beta_logNI,0.9271500540280049,0.05176772232951775,0.8256871827004801,1.0286129253555296,20194832,1,3815
lambda,0.5009898528592132,0.011416464492498793,0.47861399362313517,0.5233657120952911,20194833,0.5,3816
beta_0,-5.042473062167987,0.3198724367490408,-5.669411517843174,-4.415534606492801,20194833,-5,3816
beta_logHI,2.041312242753167,0.10129528996782418,1.8427771226126901,2.2398473628936437,20194833,2,3816
beta_logNI,1.0073361176219295,0.05756275783078696,0.8945151854227862,1.120157049821073,20194833,1,3816
lambda,0.485992456297069,0.011191055007882235,0.4640583915326132,0.5079265210615248,20194834,0.5,3817
beta_0,-5.0815002562439915,0.3296737724188339,-5.72764897683236,-4.435351535655623,20194834,-5,3817
beta_logHI,2.0012668322077696,0.10437056804037646,1.7967042778026445,2.2058293866128946,20194834,2,3817
beta_logNI,0.991916437021479,0.05646433513042719,0.881248373754842,1.102584500288116,20194834,1,3817
lambda,0.4917583504822308,0.011292401649299746,0.4696256499506426,0.513891051013819,20194835,0.5,3818
beta_0,-4.964012897909454,0.3161062691268563,-5.583569800685417,-4.34445599513349,20194835,-5,3818
beta_logHI,1.9854114406274204,0.09753793633368642,1.7942405982870342,2.1765822829678063,20194835,2,3818
beta_logNI,0.9845000466955948,0.057665866770454266,0.8714770246882193,1.0975230687029702,20194835,1,3818
lambda,0.5075946106106163,0.011393115101213904,0.4852645153405176,0.5299247058807149,20194836,0.5,3819
beta_0,-5.0445275781853285,0.31815087201688,-5.668091828988425,-4.420963327382232,20194836,-5,3819
beta_logHI,2.0434757610370924,0.10059710532023461,1.84630905766045,2.240642464413735,20194836,2,3819
beta_logNI,1.0210001285835628,0.05727978370137888,0.9087338154866158,1.1332664416805098,20194836,1,3819
lambda,0.5002434933518036,0.01111781616463599,0.47845297408237986,0.5220340126212274,20194837,0.5,3820
beta_0,-4.92814442308895,0.30276672927553855,-5.521556308185994,-4.334732537991906,20194837,-5,3820
beta_logHI,1.9638701587314478,0.09433056257583848,1.7789856534414026,2.148754664021493,20194837,2,3820
beta_logNI,0.9551296398665452,0.05437504855336112,0.8485565030443407,1.0617027766887497,20194837,1,3820
lambda,0.5094601240662052,0.011875848656722377,0.486183888413181,0.5327363597192295,20194838,0.5,3821
beta_0,-4.670285483337342,0.3074158938114298,-5.272809563482935,-4.06776140319175,20194838,-5,3821
beta_logHI,1.9236041313121364,0.0980503194730328,1.7314290364723457,2.115779226151927,20194838,2,3821
beta_logNI,0.9847438494161747,0.0552660219116512,0.8764244369005368,1.0930632619318124,20194838,1,3821
lambda,0.5024182260309521,0.011322265345489125,0.48022699373038746,0.5246094583315167,20194839,0.5,3822
beta_0,-5.129375050173664,0.3145352593517942,-5.745852830371145,-4.5128972699761825,20194839,-5,3822
beta_logHI,2.040400376575611,0.0998689204111439,1.8446608893948722,2.23613986375635,20194839,2,3822
beta_logNI,1.0373763868705306,0.05640544861813706,0.9268237390471574,1.1479290346939037,20194839,1,3822
lambda,0.4987240262217781,0.011151481946607119,0.4768675232321795,0.5205805292113767,20194840,0.5,3823
beta_0,-5.16041407963419,0.3234032799370865,-5.794272860793004,-4.526555298475376,20194840,-5,3823
beta_logHI,2.0577399206784333,0.10280201660517847,1.856251670594195,2.259228170762672,20194840,2,3823
beta_logNI,1.027552366814388,0.05779116932800812,0.9142837563070363,1.1408209773217397,20194840,1,3823
lambda,0.5056163224591521,0.011341498075877358,0.48338739469970216,0.5278452502186021,20194841,0.5,3824
beta_0,-4.939347756480413,0.31400642705391857,-5.554789044420197,-4.323906468540629,20194841,-5,3824
beta_logHI,1.9405068391166336,0.09768171769620904,1.749054190484055,2.1319594877492123,20194841,2,3824
beta_logNI,0.9572875409755457,0.05414461995343309,0.8511660359102081,1.0634090460408834,20194841,1,3824
lambda,0.5203354082258222,0.0115688247448405,0.4976609283824791,0.5430098880691654,20194842,0.5,3825
beta_0,-4.905425744085737,0.3028713121145279,-5.499042607780601,-4.311808880390873,20194842,-5,3825
beta_logHI,2.063518194182174,0.09869520603078072,1.8700791449150835,2.2569572434492646,20194842,2,3825
beta_logNI,0.9821004940180991,0.05504968274760623,0.8742050984724349,1.0899958895637631,20194842,1,3825
lambda,0.502177373543877,0.012002811464408037,0.4786522953604128,0.5257024517273412,20194843,0.5,3826
beta_0,-4.689148349697035,0.31320299120512024,-5.303014932309286,-4.0752817670847845,20194843,-5,3826
beta_logHI,1.9047841384055173,0.09706802210809173,1.7145343110231197,2.095033965787915,20194843,2,3826
beta_logNI,0.9658414570113384,0.05659486451758021,0.8549175608469574,1.0767653531757193,20194843,1,3826
lambda,0.4735217930677391,0.0111202096472712,0.4517265826585527,0.49531700347692553,20194844,0.5,3827
beta_0,-5.2537830136364265,0.3570889956667305,-5.953664584418798,-4.553901442854055,20194844,-5,3827
beta_logHI,2.0234419729428437,0.10908674136896943,1.809635888668828,2.2372480572168594,20194844,2,3827
beta_logNI,1.028646551369922,0.06245790146011727,0.9062313139581404,1.1510617887817034,20194844,1,3827
lambda,0.507524369160956,0.011504311473731236,0.48497633300551185,0.5300724053164001,20194845,0.5,3828
beta_0,-4.84353047947505,0.3076008483263229,-5.44641706380861,-4.24064389514149,20194845,-5,3828
beta_logHI,1.9228783185858718,0.09426063041180431,1.7381308778186944,2.107625759353049,20194845,2,3828
beta_logNI,0.9923610654098571,0.056635309440519914,0.8813578986531568,1.1033642321665575,20194845,1,3828
lambda,0.5203436067236457,0.011997605877430933,0.49682873130317495,0.5438584821441164,20194846,0.5,3829
beta_0,-4.48247144934881,0.2898951112311193,-5.050655426656037,-3.9142874720415834,20194846,-5,3829
beta_logHI,1.8758099981430627,0.09203630240492135,1.6954221601591797,2.0561978361269455,20194846,2,3829
beta_logNI,0.9388363108457791,0.053193449429390534,0.834579065750721,1.0430935559408372,20194846,1,3829
lambda,0.49158836175357246,0.011374035094294918,0.4692956626098598,0.5138810608972851,20194847,0.5,3830
beta_0,-5.112532259201788,0.32837523127239954,-5.756135885910702,-4.468928632492874,20194847,-5,3830
beta_logHI,2.0916717974013954,0.10512759745961404,1.8856254925993274,2.297718102203463,20194847,2,3830
beta_logNI,0.9989416171868039,0.05805204708967838,0.885161695662211,1.1127215387113967,20194847,1,3830
lambda,0.511441641397696,0.011717158058145636,0.48847643360256726,0.5344068491928247,20194848,0.5,3831
beta_0,-4.7649132946696815,0.2988165655733679,-5.350583001177434,-4.179243588161929,20194848,-5,3831
beta_logHI,1.9663444710745355,0.0945456994565488,1.7810383052465517,2.1516506369025192,20194848,2,3831
beta_logNI,0.9796553320193861,0.05469459829597043,0.8724558892103983,1.086854774828374,20194848,1,3831
lambda,0.5018732223244698,0.011649529202196227,0.4790405646513176,0.5247058799976221,20194849,0.5,3832
beta_0,-4.9549667672879165,0.32496847488867714,-5.591893274180633,-4.3180402603952,20194849,-5,3832
beta_logHI,1.9349055719061934,0.09901987232765597,1.7408301883902335,2.1289809554221533,20194849,2,3832
beta_logNI,0.982297188854298,0.05618830330650244,0.8721701380211404,1.0924242396874555,20194849,1,3832
lambda,0.4860839326722547,0.01061293115996031,0.4652829698283296,0.5068848955161798,20194850,0.5,3833
beta_0,-5.7151562555834525,0.35366727202383746,-6.408331371260704,-5.021981139906201,20194850,-5,3833
beta_logHI,2.1983855783222013,0.11159911227337438,1.9796553375597457,2.417115819084657,20194850,2,3833
beta_logNI,1.1015587187219729,0.06320016999326017,0.977688661718374,1.2254287757255717,20194850,1,3833
lambda,0.5043358226947466,0.011570633014398856,0.48165779870819475,0.5270138466812985,20194851,0.5,3834
beta_0,-4.883708625906284,0.3089673408407724,-5.489273486353309,-4.278143765459259,20194851,-5,3834
beta_logHI,1.9891095114626918,0.0969407403526333,1.7991091517368818,2.1791098711885017,20194851,2,3834
beta_logNI,0.9651764977655173,0.05606731605877661,0.855286577580491,1.0750664179505436,20194851,1,3834
lambda,0.49690180841003767,0.011345945044091171,0.4746641647530483,0.519139452067027,20194852,0.5,3835
beta_0,-4.881341231562086,0.3056442841413205,-5.4803930205596005,-4.282289442564571,20194852,-5,3835
beta_logHI,1.9812978353783872,0.09652574838594405,1.7921108449611616,2.170484825795613,20194852,2,3835
beta_logNI,1.0000004407912113,0.05630514524041386,0.8896443839757033,1.1103564976067193,20194852,1,3835
lambda,0.5120834188522035,0.0113842932583191,0.48977061407645595,0.5343962236279511,20194853,0.5,3836
beta_0,-4.979267104903421,0.3064983895691427,-5.5799929097784675,-4.378541300028375,20194853,-5,3836
beta_logHI,2.0323168232200537,0.0973141739970213,1.8415845470006278,2.22304909943948,20194853,2,3836
beta_logNI,0.9641080761281368,0.05476454001405146,0.8567715500706933,1.0714446021855804,20194853,1,3836
lambda,0.5088929730974728,0.011384088739437274,0.4865805691713678,0.5312053770235778,20194854,0.5,3837
beta_0,-5.047376638448461,0.324161212302699,-5.682720939746593,-4.412032337150329,20194854,-5,3837
beta_logHI,2.0620588369264756,0.10450963557402297,1.8572237151639845,2.2668939586889665,20194854,2,3837
beta_logNI,0.9801450056718514,0.05656250235653155,0.8692845381775877,1.0910054731661152,20194854,1,3837
lambda,0.5074787718559097,0.011759537991089038,0.4844305009185447,0.5305270427932748,20194855,0.5,3838
beta_0,-4.724562573934625,0.30970319127123724,-5.33156967472337,-4.11755547314588,20194855,-5,3838
beta_logHI,1.976308726801712,0.09923804631374855,1.7818057301306471,2.1708117234727773,20194855,2,3838
beta_logNI,0.9785888879459228,0.056307350965823795,0.8682285079880516,1.088949267903794,20194855,1,3838
lambda,0.4888273883599295,0.011222533289110125,0.46683162729797184,0.5108231494218872,20194856,0.5,3839
beta_0,-5.226343774791518,0.3450314858991848,-5.902593060686259,-4.550094488896777,20194856,-5,3839
beta_logHI,2.077861944137611,0.10806396294075218,1.8660604687470659,2.2896634195281567,20194856,2,3839
beta_logNI,1.0255249326516485,0.06118574562860602,0.9056030748523516,1.1454467904509453,20194856,1,3839
lambda,0.484900049511332,0.011139658913151135,0.4630667192414952,0.5067333797811688,20194857,0.5,3840
beta_0,-4.808663670658491,0.3001753586425811,-5.396996562644343,-4.220330778672638,20194857,-5,3840
beta_logHI,1.9445352495798243,0.09631810221052398,1.7557552381879495,2.133315260971699,20194857,2,3840
beta_logNI,0.9393166385610028,0.052211904795551885,0.836983185597487,1.0416500915245186,20194857,1,3840
lambda,0.49256273566538933,0.011709709925828276,0.4696121259413547,0.515513345389424,20194858,0.5,3841
beta_0,-4.9092500200597176,0.33182432656550187,-5.5596137493223585,-4.258886290797077,20194858,-5,3841
beta_logHI,2.014502695531342,0.10484484285481463,1.8090105795711438,2.2199948114915404,20194858,2,3841
beta_logNI,0.9876529932148114,0.059553492476345234,0.8709302928075977,1.104375693622025,20194858,1,3841
lambda,0.5211103006720369,0.012764595003928177,0.4960921541870978,0.5461284471569761,20194859,0.5,3842
beta_0,-4.099039051570202,0.26761724943699633,-4.623559222108387,-3.574518881032017,20194859,-5,3842
beta_logHI,1.7379198231568063,0.08355263482219295,1.574159668091881,1.9016799782217315,20194859,2,3842
beta_logNI,0.8730173080373256,0.048313540397002704,0.7783245088935793,0.9677101071810719,20194859,1,3842
